validTimeUtc,globalHorizontalIrradiance,pressureMeanSeaLevel,temperature,uvIndex
2023-06-01T01:00:00+0000,283.7,29.91,62.3,0
2023-06-01T02:00:00+0000,129.9,29.91,61.1,0
2023-06-01T03:00:00+0000,6.0,29.92,60.7,0
2023-06-01T04:00:00+0000,0.0,29.93,60.9,0
2023-06-01T05:00:00+0000,0.0,29.93,60.0,0
2023-06-01T06:00:00+0000,0.0,29.94,59.5,0
2023-06-01T07:00:00+0000,0.0,29.93,59.6,0
2023-06-01T08:00:00+0000,0.0,29.92,59.5,0
2023-06-01T09:00:00+0000,0.0,29.91,59.8,0
2023-06-01T10:00:00+0000,0.0,29.9,59.1,0
2023-06-01T11:00:00+0000,0.0,29.9,58.4,0
2023-06-01T12:00:00+0000,0.0,29.9,58.0,0
2023-06-01T13:00:00+0000,0.6,29.9,58.7,0
2023-06-01T14:00:00+0000,30.8,29.92,59.5,0
2023-06-01T15:00:00+0000,99.2,29.93,60.9,0
2023-06-01T16:00:00+0000,192.3,29.94,61.1,1
2023-06-01T17:00:00+0000,334.1,29.94,61.8,3
2023-06-01T18:00:00+0000,454.1,29.95,62.0,4
2023-06-01T19:00:00+0000,569.3,29.95,63.2,5
2023-06-01T20:00:00+0000,678.4,29.95,63.8,2
2023-06-01T21:00:00+0000,699.6,29.95,64.5,2
2023-06-01T22:00:00+0000,674.4,29.96,63.6,1
2023-06-01T23:00:00+0000,571.0,29.97,63.2,1
2023-06-02T00:00:00+0000,431.1,29.97,62.3,0
2023-06-02T01:00:00+0000,256.6,29.97,61.4,0
2023-06-02T02:00:00+0000,114.3,29.97,60.7,0
2023-06-02T03:00:00+0000,8.4,29.97,60.5,0
2023-06-02T04:00:00+0000,0.0,29.97,60.5,0
2023-06-02T05:00:00+0000,0.0,29.97,60.4,0
2023-06-02T06:00:00+0000,0.0,29.97,60.2,0
2023-06-02T07:00:00+0000,0.0,29.96,60.4,0
2023-06-02T08:00:00+0000,0.0,29.97,60.4,0
2023-06-02T09:00:00+0000,0.0,29.97,60.4,0
2023-06-02T10:00:00+0000,0.0,29.97,60.0,0
2023-06-02T11:00:00+0000,0.0,29.97,60.0,0
2023-06-02T12:00:00+0000,0.0,29.98,59.3,0
2023-06-02T13:00:00+0000,0.7,29.98,59.5,0
2023-06-02T14:00:00+0000,49.9,29.99,60.2,0
2023-06-02T15:00:00+0000,180.6,30.0,61.3,1
2023-06-02T16:00:00+0000,329.2,30.0,62.3,3
2023-06-02T17:00:00+0000,447.2,29.99,63.6,3
2023-06-02T18:00:00+0000,613.7,30.0,64.3,6
2023-06-02T19:00:00+0000,729.7,29.99,65.2,8
2023-06-02T20:00:00+0000,883.9,29.98,66.3,8
2023-06-02T21:00:00+0000,987.9,29.98,68.1,8
2023-06-02T22:00:00+0000,923.7,29.97,68.5,6
2023-06-02T23:00:00+0000,805.7,29.96,68.3,4
2023-06-03T00:00:00+0000,629.1,29.95,66.7,2
2023-06-03T01:00:00+0000,420.7,29.95,65.4,1
2023-06-03T02:00:00+0000,207.9,29.96,62.7,0
2023-06-03T03:00:00+0000,13.2,29.97,61.4,0
2023-06-03T04:00:00+0000,0.0,29.98,61.1,0
2023-06-03T05:00:00+0000,0.0,29.98,60.5,0
2023-06-03T06:00:00+0000,0.0,29.98,60.7,0
2023-06-03T07:00:00+0000,0.0,29.97,60.9,0
2023-06-03T08:00:00+0000,0.0,29.94,61.1,0
2023-06-03T09:00:00+0000,0.0,29.93,61.1,0
2023-06-03T10:00:00+0000,0.0,29.92,61.1,0
2023-06-03T11:00:00+0000,0.0,29.92,61.1,0
2023-06-03T12:00:00+0000,0.0,29.92,60.5,0
2023-06-03T13:00:00+0000,0.8,29.93,60.5,0
2023-06-03T14:00:00+0000,44.5,29.95,60.4,0
2023-06-03T15:00:00+0000,137.0,29.96,60.4,0
2023-06-03T16:00:00+0000,268.5,29.96,60.0,1
2023-06-03T17:00:00+0000,440.2,29.97,60.5,1
2023-06-03T18:00:00+0000,573.0,29.97,61.4,4
2023-06-03T19:00:00+0000,718.9,29.96,62.3,5
2023-06-03T20:00:00+0000,856.9,29.95,64.5,5
2023-06-03T21:00:00+0000,888.3,29.94,65.8,6
2023-06-03T22:00:00+0000,879.8,29.94,65.9,4
2023-06-03T23:00:00+0000,781.4,29.92,67.4,4
2023-06-04T00:00:00+0000,608.5,29.91,67.2,2
2023-06-04T01:00:00+0000,397.5,29.9,65.4,1
2023-06-04T02:00:00+0000,191.1,29.91,62.7,0
2023-06-04T03:00:00+0000,13.2,29.92,62.0,0
2023-06-04T04:00:00+0000,0.0,29.93,61.8,0
2023-06-04T05:00:00+0000,0.0,29.96,61.8,0
2023-06-04T06:00:00+0000,0.0,29.94,61.3,0
2023-06-04T07:00:00+0000,0.0,29.92,61.1,0
2023-06-04T08:00:00+0000,0.0,29.91,61.3,0
2023-06-04T09:00:00+0000,0.0,29.89,61.1,0
2023-06-04T10:00:00+0000,0.0,29.89,60.9,0
2023-06-04T11:00:00+0000,0.0,29.88,60.7,0
2023-06-04T12:00:00+0000,0.0,29.87,60.5,0
2023-06-04T13:00:00+0000,0.9,29.88,60.5,0
2023-06-04T14:00:00+0000,53.2,29.89,60.5,0
2023-06-04T15:00:00+0000,168.0,29.89,60.9,0
2023-06-04T16:00:00+0000,297.7,29.9,61.4,2
2023-06-04T17:00:00+0000,479.4,29.9,63.2,3
2023-06-04T18:00:00+0000,578.0,29.92,64.5,4
2023-06-04T19:00:00+0000,789.0,29.92,66.1,7
2023-06-04T20:00:00+0000,911.7,29.91,67.6,10
2023-06-04T21:00:00+0000,959.9,29.89,68.1,9
2023-06-04T22:00:00+0000,905.9,29.87,67.7,6
2023-06-04T23:00:00+0000,782.9,29.86,67.9,4
2023-06-05T00:00:00+0000,618.8,29.86,66.5,2
2023-06-05T01:00:00+0000,422.6,29.87,64.1,1
2023-06-05T02:00:00+0000,214.1,29.89,62.3,0
2023-06-05T03:00:00+0000,13.9,29.91,61.3,0
2023-06-05T04:00:00+0000,0.0,29.92,61.4,0
2023-06-05T05:00:00+0000,0.0,29.93,61.4,0
2023-06-05T06:00:00+0000,0.0,29.91,61.3,0
2023-06-05T07:00:00+0000,0.0,29.9,61.1,0
2023-06-05T08:00:00+0000,0.0,29.89,61.1,0
2023-06-05T09:00:00+0000,0.0,29.88,60.9,0
2023-06-05T10:00:00+0000,0.0,29.87,60.9,0
2023-06-05T11:00:00+0000,0.0,29.87,60.4,0
2023-06-05T12:00:00+0000,0.0,29.87,60.0,0
2023-06-05T13:00:00+0000,0.7,29.87,60.0,0
2023-06-05T14:00:00+0000,30.4,29.88,60.5,0
2023-06-05T15:00:00+0000,91.1,29.88,61.4,1
2023-06-05T16:00:00+0000,176.3,29.9,61.3,2
2023-06-05T17:00:00+0000,267.9,29.91,62.5,3
2023-06-05T18:00:00+0000,371.0,29.93,62.3,4
2023-06-05T19:00:00+0000,590.3,29.94,63.4,7
2023-06-05T20:00:00+0000,745.3,29.94,63.2,7
2023-06-05T21:00:00+0000,871.8,29.93,64.1,6
2023-06-05T22:00:00+0000,881.8,29.92,65.6,5
2023-06-05T23:00:00+0000,777.6,29.91,64.7,3
2023-06-06T00:00:00+0000,606.9,29.9,63.4,2
2023-06-06T01:00:00+0000,405.6,29.89,63.1,0
2023-06-06T02:00:00+0000,204.7,29.9,60.9,0
2023-06-06T03:00:00+0000,12.0,29.91,60.5,0
2023-06-06T04:00:00+0000,0.0,29.93,60.4,0
2023-06-06T05:00:00+0000,0.0,29.94,60.5,0
2023-06-06T06:00:00+0000,0.0,29.94,59.6,0
2023-06-06T07:00:00+0000,0.0,29.93,59.5,0
2023-06-06T08:00:00+0000,0.0,29.91,59.1,0
2023-06-06T09:00:00+0000,0.0,29.9,58.6,0
2023-06-06T10:00:00+0000,0.0,29.9,57.5,0
2023-06-06T11:00:00+0000,0.0,29.9,57.5,0
2023-06-06T12:00:00+0000,0.0,29.89,58.0,0
2023-06-06T13:00:00+0000,1.1,29.9,58.4,0
2023-06-06T14:00:00+0000,52.6,29.9,59.5,0
2023-06-06T15:00:00+0000,178.9,29.91,60.5,0
2023-06-06T16:00:00+0000,300.8,29.92,61.4,2
2023-06-06T17:00:00+0000,469.9,29.92,62.2,3
2023-06-06T18:00:00+0000,637.1,29.93,63.1,4
2023-06-06T19:00:00+0000,799.2,29.94,64.1,5
2023-06-06T20:00:00+0000,948.7,29.93,65.8,7
2023-06-06T21:00:00+0000,963.0,29.92,66.5,8
2023-06-06T22:00:00+0000,896.4,29.91,67.2,6
2023-06-06T23:00:00+0000,780.6,29.91,65.6,3
2023-06-07T00:00:00+0000,605.5,29.9,64.9,1
2023-06-07T01:00:00+0000,378.1,29.91,64.0,0
2023-06-07T02:00:00+0000,185.3,29.91,62.5,0
2023-06-07T03:00:00+0000,9.3,29.93,61.1,0
2023-06-07T04:00:00+0000,0.0,29.93,60.4,0
2023-06-07T05:00:00+0000,0.0,29.95,60.2,0
2023-06-07T06:00:00+0000,0.0,29.96,60.4,0
2023-06-07T07:00:00+0000,0.0,29.96,60.4,0
2023-06-07T08:00:00+0000,0.0,29.96,60.0,0
2023-06-07T09:00:00+0000,0.0,29.95,60.2,0
2023-06-07T10:00:00+0000,0.0,29.94,60.2,0
2023-06-07T11:00:00+0000,0.0,29.94,59.8,0
2023-06-07T12:00:00+0000,0.0,29.95,59.3,0
2023-06-07T13:00:00+0000,0.9,29.96,59.8,0
2023-06-07T14:00:00+0000,47.0,29.97,60.7,0
2023-06-07T15:00:00+0000,171.2,29.98,61.6,0
2023-06-07T16:00:00+0000,307.1,29.99,62.7,2
2023-06-07T17:00:00+0000,509.1,29.99,64.0,4
2023-06-07T18:00:00+0000,624.2,30.0,63.8,4
2023-06-07T19:00:00+0000,748.8,30.01,63.4,5
2023-06-07T20:00:00+0000,841.8,30.01,64.9,7
2023-06-07T21:00:00+0000,887.3,30.0,65.2,6
2023-06-07T22:00:00+0000,861.7,30.0,67.0,4
2023-06-07T23:00:00+0000,747.7,29.98,67.2,4
2023-06-08T00:00:00+0000,598.6,29.97,66.3,2
2023-06-08T01:00:00+0000,402.3,29.98,65.2,1
2023-06-08T02:00:00+0000,206.2,29.98,63.6,0
2023-06-08T03:00:00+0000,14.6,30.0,61.4,0
2023-06-08T04:00:00+0000,0.0,30.01,60.4,0
2023-06-08T05:00:00+0000,0.0,30.01,59.8,0
2023-06-08T06:00:00+0000,0.0,30.01,59.6,0
2023-06-08T07:00:00+0000,0.0,30.01,59.8,0
2023-06-08T08:00:00+0000,0.0,30.01,58.9,0
2023-06-08T09:00:00+0000,0.0,30.01,58.4,0
2023-06-08T10:00:00+0000,0.0,30.0,58.4,0
2023-06-08T11:00:00+0000,0.0,29.99,59.3,0
2023-06-08T12:00:00+0000,0.0,29.99,60.0,0
2023-06-08T13:00:00+0000,1.2,30.0,60.0,0
2023-06-08T14:00:00+0000,61.7,30.01,60.7,0
2023-06-08T15:00:00+0000,199.2,30.02,62.5,1
2023-06-08T16:00:00+0000,360.3,30.03,63.4,2
2023-06-08T17:00:00+0000,548.1,30.03,64.9,3
2023-06-08T18:00:00+0000,710.2,30.04,66.3,7
2023-06-08T19:00:00+0000,865.0,30.04,67.6,8
2023-06-08T20:00:00+0000,929.4,30.03,69.0,8
2023-06-08T21:00:00+0000,958.4,30.02,68.8,8
2023-06-08T22:00:00+0000,874.3,30.01,68.6,6
2023-06-08T23:00:00+0000,773.2,30.01,69.0,4
2023-06-09T00:00:00+0000,597.6,30.01,67.4,2
2023-06-09T01:00:00+0000,410.1,30.02,65.9,1
2023-06-09T02:00:00+0000,200.2,30.03,64.1,0
2023-06-09T03:00:00+0000,14.5,30.03,62.3,0
2023-06-09T04:00:00+0000,0.0,30.04,62.0,0
2023-06-09T05:00:00+0000,0.0,30.05,62.0,0
2023-06-09T06:00:00+0000,0.0,30.06,61.8,0
2023-06-09T07:00:00+0000,0.0,30.06,62.0,0
2023-06-09T08:00:00+0000,0.0,30.04,61.4,0
2023-06-09T09:00:00+0000,0.0,30.04,60.9,0
2023-06-09T10:00:00+0000,0.0,30.03,60.7,0
2023-06-09T11:00:00+0000,0.0,30.02,60.7,0
2023-06-09T12:00:00+0000,0.0,30.03,60.0,0
2023-06-09T13:00:00+0000,0.7,30.02,60.2,0
2023-06-09T14:00:00+0000,44.5,30.02,60.7,0
2023-06-09T15:00:00+0000,146.5,30.02,61.8,0
2023-06-09T16:00:00+0000,272.7,30.02,62.5,2
2023-06-09T17:00:00+0000,438.7,30.03,63.2,3
2023-06-09T18:00:00+0000,579.8,30.03,65.4,2
2023-06-09T19:00:00+0000,717.5,30.03,65.9,5
2023-06-09T20:00:00+0000,871.8,30.02,66.8,5
2023-06-09T21:00:00+0000,881.7,30.01,67.4,4
2023-06-09T22:00:00+0000,848.3,30.0,67.4,4
