Month,Day,Hour,DC Array Output (W),AC System Output (W)
10,6,18,0.0,0.0
10,6,19,0.0,0.0
10,6,20,0.0,0.0
10,6,21,0.0,0.0
10,6,22,0.0,0.0
10,6,23,0.0,0.0
10,7,0,0.0,0.0
10,7,1,0.0,0.0
10,7,2,0.0,0.0
10,7,3,0.0,0.0
10,7,4,0.0,0.0
10,7,5,0.0,0.0
10,7,6,16.897,0.444
10,7,7,122.933,102.723
10,7,8,137.766,117.03
10,7,9,69.271,50.962
10,7,10,122.388,102.197
10,7,11,1791.909,1712.56
10,7,12,1088.04,1033.632
10,7,13,2543.101,2437.134
10,7,14,507.538,473.699
10,7,15,278.723,252.993
10,7,16,661.16,621.879
10,7,17,25.463,8.706
10,7,18,0.0,0.0
10,7,19,0.0,0.0
10,7,20,0.0,0.0
10,7,21,0.0,0.0
10,7,22,0.0,0.0
10,7,23,0.0,0.0
10,8,0,0.0,0.0
10,8,1,0.0,0.0
10,8,2,0.0,0.0
10,8,3,0.0,0.0
10,8,4,0.0,0.0
10,8,5,0.0,0.0
10,8,6,63.748,45.635
10,8,7,921.631,873.119
10,8,8,1818.162,1737.883
10,8,9,2422.472,2320.78
10,8,10,2811.878,2696.388
10,8,11,3007.652,2885.225
10,8,12,2990.018,2868.215
10,8,13,2765.735,2651.88
10,8,14,2322.082,2223.947
10,8,15,1686.604,1610.987
10,8,16,805.264,760.876
10,8,17,35.905,18.779
10,8,18,0.0,0.0
10,8,19,0.0,0.0
10,8,20,0.0,0.0
10,8,21,0.0,0.0
10,8,22,0.0,0.0
10,8,23,0.0,0.0
10,9,0,0.0,0.0
10,9,1,0.0,0.0
10,9,2,0.0,0.0
10,9,3,0.0,0.0
10,9,4,0.0,0.0
10,9,5,0.0,0.0
10,9,6,50.15,32.518
10,9,7,859.177,812.879
10,9,8,1689.372,1613.657
10,9,9,2267.2,2171.01
10,9,10,2637.191,2527.891
10,9,11,2836.892,2720.515
10,9,12,2842.531,2725.955
10,9,13,2637.822,2528.499
10,9,14,2247.054,2151.578
10,9,15,1612.341,1539.355
10,9,16,749.586,707.171
10,9,17,26.654,9.856
10,9,18,0.0,0.0
10,9,19,0.0,0.0
10,9,20,0.0,0.0
10,9,21,0.0,0.0
10,9,22,0.0,0.0
10,9,23,0.0,0.0
10,10,0,0.0,0.0
10,10,1,0.0,0.0
10,10,2,0.0,0.0
10,10,3,0.0,0.0
10,10,4,0.0,0.0
10,10,5,0.0,0.0
10,10,6,43.269,25.881
10,10,7,874.624,827.778
10,10,8,1760.441,1682.208
10,10,9,2391.611,2291.012
10,10,10,2787.381,2672.759
10,10,11,2978.793,2857.388
10,10,12,2944.265,2824.084
10,10,13,2405.385,2304.298
10,10,14,2247.028,2151.553
10,10,15,1188.316,1130.355
10,10,16,731.761,689.977
10,10,17,0.0,0.0
10,10,18,0.0,0.0
10,10,19,0.0,0.0
10,10,20,0.0,0.0
10,10,21,0.0,0.0
10,10,22,0.0,0.0
10,10,23,0.0,0.0
10,11,0,0.0,0.0
10,11,1,0.0,0.0
10,11,2,0.0,0.0
10,11,3,0.0,0.0
10,11,4,0.0,0.0
10,11,5,0.0,0.0
10,11,6,39.92,22.651
10,11,7,805.197,760.811
10,11,8,1653.308,1578.871
10,11,9,2262.208,2166.195
10,11,10,2672.151,2561.612
10,11,11,2854.274,2737.282
10,11,12,2827.811,2711.756
10,11,13,1250.36,1190.201
10,11,14,2170.128,2077.377
10,11,15,1514.604,1445.081
10,11,16,668.468,628.927
10,11,17,0.0,0.0
10,11,18,0.0,0.0
10,11,19,0.0,0.0
10,11,20,0.0,0.0
10,11,21,0.0,0.0
10,11,22,0.0,0.0
10,11,23,0.0,0.0
10,12,0,0.0,0.0
10,12,1,0.0,0.0
10,12,2,0.0,0.0
10,12,3,0.0,0.0
10,12,4,0.0,0.0
10,12,5,0.0,0.0
10,12,6,31.638,14.663
10,12,7,787.532,743.772
10,12,8,1286.489,1225.049
10,12,9,1779.253,1700.353
10,12,10,2165.253,2072.675
10,12,11,1918.485,1834.651
10,12,12,1749.583,1671.734
10,12,13,1275.987,1214.919
10,12,14,1143.287,1086.921
10,12,15,68.116,49.848
10,12,16,664.316,624.923
10,12,17,0.0,0.0
10,12,18,0.0,0.0
10,12,19,0.0,0.0
10,12,20,0.0,0.0
10,12,21,0.0,0.0
10,12,22,0.0,0.0
10,12,23,0.0,0.0
10,13,0,0.0,0.0
10,13,1,0.0,0.0
10,13,2,0.0,0.0
10,13,3,0.0,0.0
10,13,4,0.0,0.0
10,13,5,0.0,0.0
10,13,6,30.49,13.556
10,13,7,777.07,733.681
10,13,8,411.804,381.358
10,13,9,603.764,566.516
10,13,10,1245.939,1185.936
10,13,11,1348.038,1284.418
10,13,12,1721.535,1644.68
10,13,13,883.152,836.004
10,13,14,356.567,328.078
10,13,15,1483.512,1415.091
10,13,16,632.008,593.759
10,13,17,0.0,0.0
10,13,18,0.0,0.0
10,13,19,0.0,0.0
10,13,20,0.0,0.0
10,13,21,0.0,0.0
10,13,22,0.0,0.0
10,13,23,0.0,0.0
10,14,0,0.0,0.0
10,14,1,0.0,0.0
10,14,2,0.0,0.0
10,14,3,0.0,0.0
10,14,4,0.0,0.0
10,14,5,0.0,0.0
10,14,6,3.639,0.0
10,14,7,99.118,79.752
10,14,8,219.654,196.016
10,14,9,326.38,298.961
10,14,10,650.988,612.066
10,14,11,718.457,677.145
10,14,12,747.557,705.214
10,14,13,725.396,683.838
10,14,14,644.455,605.765
10,14,15,1452.229,1384.917
10,14,16,619.761,581.946
10,14,17,0.0,0.0
10,14,18,0.0,0.0
10,14,19,0.0,0.0
10,14,20,0.0,0.0
10,14,21,0.0,0.0
10,14,22,0.0,0.0
10,14,23,0.0,0.0
10,15,0,0.0,0.0
10,15,1,0.0,0.0
10,15,2,0.0,0.0
10,15,3,0.0,0.0
10,15,4,0.0,0.0
10,15,5,0.0,0.0
10,15,6,17.132,0.671
10,15,7,573.003,536.845
10,15,8,256.973,232.014
10,15,9,92.143,73.024
10,15,10,128.263,107.864
10,15,11,554.327,518.831
10,15,12,743.541,701.34
10,15,13,174.967,152.913
10,15,14,70.533,52.18
10,15,15,179.355,157.145
10,15,16,143.631,122.688
10,15,17,0.0,0.0
10,15,18,0.0,0.0
10,15,19,0.0,0.0
10,15,20,0.0,0.0
10,15,21,0.0,0.0
10,15,22,0.0,0.0
10,15,23,0.0,0.0
10,16,0,0.0,0.0
10,16,1,0.0,0.0
10,16,2,0.0,0.0
10,16,3,0.0,0.0
10,16,4,0.0,0.0
10,16,5,0.0,0.0
10,16,6,0.0,0.0
10,16,7,897.913,850.242
10,16,8,1847.856,1766.525
10,16,9,2489.285,2385.226
10,16,10,2922.422,2803.015
10,16,11,3124.159,2997.603
10,16,12,3091.633,2966.23
10,16,13,2835.669,2719.335
10,16,14,2352.37,2253.162
10,16,15,1657.651,1583.06
10,16,16,702.054,661.323
10,16,17,0.0,0.0
10,16,18,0.0,0.0
10,16,19,0.0,0.0
10,16,20,0.0,0.0
10,16,21,0.0,0.0
10,16,22,0.0,0.0
10,16,23,0.0,0.0
10,17,0,0.0,0.0
10,17,1,0.0,0.0
10,17,2,0.0,0.0
10,17,3,0.0,0.0
10,17,4,0.0,0.0
10,17,5,0.0,0.0
10,17,6,0.0,0.0
10,17,7,433.14,401.938
10,17,8,1053.086,999.917
10,17,9,275.637,250.016
10,17,10,679.31,639.385
10,17,11,1348.789,1285.141
10,17,12,805.401,761.008
10,17,13,1187.669,1129.731
10,17,14,722.432,680.979
10,17,15,830.084,784.817
10,17,16,198.862,175.962
10,17,17,0.0,0.0
10,17,18,0.0,0.0
10,17,19,0.0,0.0
10,17,20,0.0,0.0
10,17,21,0.0,0.0
10,17,22,0.0,0.0
10,17,23,0.0,0.0
10,18,0,0.0,0.0
10,18,1,0.0,0.0
10,18,2,0.0,0.0
10,18,3,0.0,0.0
10,18,4,0.0,0.0
10,18,5,0.0,0.0
10,18,6,0.0,0.0
10,18,7,718.297,676.99
10,18,8,1622.973,1549.611
10,18,9,2275.152,2178.68
10,18,10,2689.005,2577.868
10,18,11,2887.618,2769.444
10,18,12,2876.414,2758.637
10,18,13,2636.194,2526.929
10,18,14,2205.766,2111.753
10,18,15,1542.984,1472.455
10,18,16,641.205,602.631
10,18,17,0.0,0.0
10,18,18,0.0,0.0
10,18,19,0.0,0.0
10,18,20,0.0,0.0
10,18,21,0.0,0.0
10,18,22,0.0,0.0
10,18,23,0.0,0.0
10,19,0,0.0,0.0
10,19,1,0.0,0.0
10,19,2,0.0,0.0
10,19,3,0.0,0.0
10,19,4,0.0,0.0
10,19,5,0.0,0.0
10,19,6,0.0,0.0
10,19,7,595.231,558.286
10,19,8,1349.502,1285.829
10,19,9,1517.624,1447.994
10,19,10,2068.928,1979.763
10,19,11,2214.902,2120.565
10,19,12,2893.792,2775.399
10,19,13,2644.308,2534.755
10,19,14,2196.058,2102.389
10,19,15,985.579,934.802
10,19,16,617.813,580.068
10,19,17,0.0,0.0
10,19,18,0.0,0.0
10,19,19,0.0,0.0
10,19,20,0.0,0.0
10,19,21,0.0,0.0
10,19,22,0.0,0.0
10,19,23,0.0,0.0
10,20,0,0.0,0.0
10,20,1,0.0,0.0
10,20,2,0.0,0.0
10,20,3,0.0,0.0
10,20,4,0.0,0.0
10,20,5,0.0,0.0
10,20,6,0.0,0.0
10,20,7,646.097,607.349
10,20,8,1505.135,1435.948
10,20,9,2155.228,2063.006
10,20,10,2534.789,2429.117
10,20,11,2699.708,2588.192
10,20,12,2673.614,2563.023
10,20,13,1219.514,1160.447
10,20,14,794.327,750.327
10,20,15,677.054,637.209
10,20,16,68.79,50.498
10,20,17,0.0,0.0
10,20,18,0.0,0.0
10,20,19,0.0,0.0
10,20,20,0.0,0.0
10,20,21,0.0,0.0
10,20,22,0.0,0.0
10,20,23,0.0,0.0
10,21,0,0.0,0.0
10,21,1,0.0,0.0
10,21,2,0.0,0.0
10,21,3,0.0,0.0
10,21,4,0.0,0.0
10,21,5,0.0,0.0
10,21,6,0.0,0.0
10,21,7,209.932,186.639
10,21,8,827.829,782.642
10,21,9,1586.128,1514.07
10,21,10,2579.537,2472.28
10,21,11,1345.786,1282.245
10,21,12,2247.63,2152.133
10,21,13,1672.916,1597.783
10,21,14,480.828,447.936
10,21,15,74.308,55.821
10,21,16,295.566,269.239
10,21,17,0.0,0.0
10,21,18,0.0,0.0
10,21,19,0.0,0.0
10,21,20,0.0,0.0
10,21,21,0.0,0.0
10,21,22,0.0,0.0
10,21,23,0.0,0.0
10,22,0,0.0,0.0
10,22,1,0.0,0.0
10,22,2,0.0,0.0
10,22,3,0.0,0.0
10,22,4,0.0,0.0
10,22,5,0.0,0.0
10,22,6,0.0,0.0
10,22,7,502.815,469.144
10,22,8,310.462,283.606
10,22,9,952.451,902.847
10,22,10,1338.394,1275.116
10,22,11,1457.039,1389.556
10,22,12,1022.401,970.319
10,22,13,1743.894,1666.247
10,22,14,2054.294,1965.648
10,22,15,937.151,888.09
10,22,16,81.027,62.302
10,22,17,0.0,0.0
10,22,18,0.0,0.0
10,22,19,0.0,0.0
10,22,20,0.0,0.0
10,22,21,0.0,0.0
10,22,22,0.0,0.0
10,22,23,0.0,0.0
10,23,0,0.0,0.0
10,23,1,0.0,0.0
10,23,2,0.0,0.0
10,23,3,0.0,0.0
10,23,4,0.0,0.0
10,23,5,0.0,0.0
10,23,6,0.0,0.0
10,23,7,621.627,583.746
10,23,8,1683.845,1608.325
10,23,9,2355.144,2255.838
10,23,10,2785.429,2670.876
10,23,11,2985.94,2864.282
10,23,12,2971.284,2850.146
10,23,13,2708.433,2596.608
10,23,14,587.247,550.585
10,23,15,964.476,914.446
10,23,16,82.959,64.165
10,23,17,0.0,0.0
10,23,18,0.0,0.0
10,23,19,0.0,0.0
10,23,20,0.0,0.0
10,23,21,0.0,0.0
10,23,22,0.0,0.0
10,23,23,0.0,0.0
10,24,0,0.0,0.0
10,24,1,0.0,0.0
10,24,2,0.0,0.0
10,24,3,0.0,0.0
10,24,4,0.0,0.0
10,24,5,0.0,0.0
10,24,6,0.0,0.0
10,24,7,693.504,653.077
10,24,8,242.124,217.69
10,24,9,120.292,100.176
10,24,10,1154.263,1097.508
10,24,11,745.006,702.753
10,24,12,1073.907,1020.0
10,24,13,2700.053,2588.525
10,24,14,229.179,205.204
10,24,15,1469.043,1401.134
10,24,16,513.566,479.514
10,24,17,0.0,0.0
10,24,18,0.0,0.0
10,24,19,0.0,0.0
10,24,20,0.0,0.0
10,24,21,0.0,0.0
10,24,22,0.0,0.0
10,24,23,0.0,0.0
10,25,0,0.0,0.0
10,25,1,0.0,0.0
10,25,2,0.0,0.0
10,25,3,0.0,0.0
10,25,4,0.0,0.0
10,25,5,0.0,0.0
10,25,6,0.0,0.0
10,25,7,697.78,657.2
10,25,8,1649.557,1575.253
10,25,9,2330.778,2232.335
10,25,10,2791.116,2676.362
10,25,11,3001.458,2879.251
10,25,12,2980.403,2858.942
10,25,13,2709.558,2597.693
10,25,14,2220.825,2126.278
10,25,15,1479.59,1411.308
10,25,16,534.883,500.076
10,25,17,0.0,0.0
10,25,18,0.0,0.0
10,25,19,0.0,0.0
10,25,20,0.0,0.0
10,25,21,0.0,0.0
10,25,22,0.0,0.0
10,25,23,0.0,0.0
10,26,0,0.0,0.0
10,26,1,0.0,0.0
10,26,2,0.0,0.0
10,26,3,0.0,0.0
10,26,4,0.0,0.0
10,26,5,0.0,0.0
10,26,6,0.0,0.0
10,26,7,681.504,641.501
10,26,8,1627.258,1553.744
10,26,9,2332.892,2234.374
10,26,10,2799.5,2684.449
10,26,11,3034.549,2911.169
10,26,12,3026.239,2903.153
10,26,13,2767.314,2653.403
10,26,14,2292.648,2195.556
10,26,15,1561.424,1490.242
10,26,16,573.394,537.222
10,26,17,0.0,0.0
10,26,18,0.0,0.0
10,26,19,0.0,0.0
10,26,20,0.0,0.0
10,26,21,0.0,0.0
10,26,22,0.0,0.0
10,26,23,0.0,0.0
10,27,0,0.0,0.0
10,27,1,0.0,0.0
10,27,2,0.0,0.0
10,27,3,0.0,0.0
10,27,4,0.0,0.0
10,27,5,0.0,0.0
10,27,6,0.0,0.0
10,27,7,764.772,721.819
10,27,8,975.194,924.785
10,27,9,998.54,947.303
10,27,10,1856.299,1774.669
10,27,11,1856.91,1775.258
10,27,12,3074.657,2949.856
10,27,13,2787.19,2672.574
10,27,14,2293.802,2196.669
10,27,15,1546.498,1475.845
10,27,16,545.878,510.681
10,27,17,0.0,0.0
10,27,18,0.0,0.0
10,27,19,0.0,0.0
10,27,20,0.0,0.0
10,27,21,0.0,0.0
10,27,22,0.0,0.0
10,27,23,0.0,0.0
10,28,0,0.0,0.0
10,28,1,0.0,0.0
10,28,2,0.0,0.0
10,28,3,0.0,0.0
10,28,4,0.0,0.0
10,28,5,0.0,0.0
10,28,6,0.0,0.0
10,28,7,750.362,707.919
10,28,8,1718.922,1642.16
10,28,9,2369.263,2269.456
10,28,10,2806.009,2690.726
10,28,11,3014.27,2891.608
10,28,12,2982.072,2860.551
10,28,13,2701.432,2589.856
10,28,14,2219.182,2124.693
10,28,15,1484.042,1415.602
10,28,16,518.544,484.316
10,28,17,0.0,0.0
10,28,18,0.0,0.0
10,28,19,0.0,0.0
10,28,20,0.0,0.0
10,28,21,0.0,0.0
10,28,22,0.0,0.0
10,28,23,0.0,0.0
10,29,0,0.0,0.0
10,29,1,0.0,0.0
10,29,2,0.0,0.0
10,29,3,0.0,0.0
10,29,4,0.0,0.0
10,29,5,0.0,0.0
10,29,6,0.0,0.0
10,29,7,705.326,664.479
10,29,8,1642.009,1567.972
10,29,9,2302.974,2205.517
10,29,10,2723.025,2610.683
10,29,11,2901.306,2782.647
10,29,12,2872.451,2754.814
10,29,13,2605.189,2497.022
10,29,14,2134.002,2042.531
10,29,15,1411.405,1345.539
10,29,16,485.955,452.881
10,29,17,0.0,0.0
10,29,18,0.0,0.0
10,29,19,0.0,0.0
10,29,20,0.0,0.0
10,29,21,0.0,0.0
10,29,22,0.0,0.0
10,29,23,0.0,0.0
10,30,0,0.0,0.0
10,30,1,0.0,0.0
10,30,2,0.0,0.0
10,30,3,0.0,0.0
10,30,4,0.0,0.0
10,30,5,0.0,0.0
10,30,6,0.0,0.0
10,30,7,668.015,628.49
10,30,8,1592.388,1520.109
10,30,9,2234.14,2139.121
10,30,10,2654.18,2544.277
10,30,11,2822.19,2706.334
10,30,12,2809.606,2694.196
10,30,13,2548.229,2442.08
10,30,14,2085.539,1995.785
10,30,15,1369.203,1304.832
10,30,16,453.349,421.43
10,30,17,0.0,0.0
10,30,18,0.0,0.0
10,30,19,0.0,0.0
10,30,20,0.0,0.0
10,30,21,0.0,0.0
10,30,22,0.0,0.0
10,30,23,0.0,0.0
10,31,0,0.0,0.0
10,31,1,0.0,0.0
10,31,2,0.0,0.0
10,31,3,0.0,0.0
10,31,4,0.0,0.0
10,31,5,0.0,0.0
10,31,6,0.0,0.0
10,31,7,107.662,87.993
10,31,8,314.189,287.202
10,31,9,95.089,75.865
10,31,10,342.416,314.429
10,31,11,553.656,518.183
10,31,12,1064.022,1010.465
10,31,13,1595.649,1523.255
10,31,14,1308.929,1246.694
10,31,15,764.755,721.803
10,31,16,267.996,242.645
10,31,17,0.0,0.0
10,31,18,0.0,0.0
10,31,19,0.0,0.0
10,31,20,0.0,0.0
10,31,21,0.0,0.0
10,31,22,0.0,0.0
10,31,23,0.0,0.0
11,1,0,0.0,0.0
11,1,1,0.0,0.0
11,1,2,0.0,0.0
11,1,3,0.0,0.0
11,1,4,0.0,0.0
11,1,5,0.0,0.0
11,1,6,0.0,0.0
11,1,7,373.591,344.499
11,1,8,1062.529,1009.025
11,1,9,1192.836,1134.714
11,1,10,1817.977,1737.705
11,1,11,1466.845,1399.015
11,1,12,1241.225,1181.389
11,1,13,1030.815,978.435
11,1,14,358.037,329.496
11,1,15,482.725,449.766
11,1,16,41.707,24.375
11,1,17,0.0,0.0
11,1,18,0.0,0.0
11,1,19,0.0,0.0
11,1,20,0.0,0.0
11,1,21,0.0,0.0
11,1,22,0.0,0.0
11,1,23,0.0,0.0
11,2,0,0.0,0.0
11,2,1,0.0,0.0
11,2,2,0.0,0.0
11,2,3,0.0,0.0
11,2,4,0.0,0.0
11,2,5,0.0,0.0
11,2,6,0.0,0.0
11,2,7,14.006,0.0
11,2,8,89.507,70.481
11,2,9,287.149,261.12
11,2,10,737.412,695.428
11,2,11,654.897,615.837
11,2,12,1823.168,1742.712
11,2,13,2553.476,2447.142
11,2,14,2076.596,1987.16
11,2,15,1351.604,1287.857
11,2,16,426.074,395.122
11,2,17,0.0,0.0
11,2,18,0.0,0.0
11,2,19,0.0,0.0
11,2,20,0.0,0.0
11,2,21,0.0,0.0
11,2,22,0.0,0.0
11,2,23,0.0,0.0
11,3,0,0.0,0.0
11,3,1,0.0,0.0
11,3,2,0.0,0.0
11,3,3,0.0,0.0
11,3,4,0.0,0.0
11,3,5,0.0,0.0
11,3,6,0.0,0.0
11,3,7,235.957,211.742
11,3,8,1587.034,1514.945
11,3,9,2222.464,2127.859
11,3,10,2620.92,2512.196
11,3,11,2824.566,2708.626
11,3,12,2827.359,2711.32
11,3,13,2574.775,2467.686
11,3,14,2094.2,2004.14
11,3,15,1362.327,1298.2
11,3,16,422.5,391.674
11,3,17,0.0,0.0
11,3,18,0.0,0.0
11,3,19,0.0,0.0
11,3,20,0.0,0.0
11,3,21,0.0,0.0
11,3,22,0.0,0.0
11,3,23,0.0,0.0
11,4,0,0.0,0.0
11,4,1,0.0,0.0
11,4,2,0.0,0.0
11,4,3,0.0,0.0
11,4,4,0.0,0.0
11,4,5,0.0,0.0
11,4,6,0.0,0.0
11,4,7,633.964,595.646
11,4,8,1628.092,1554.548
11,4,9,2342.931,2244.058
11,4,10,2788.213,2673.561
11,4,11,2996.279,2874.255
11,4,12,2969.131,2848.069
11,4,13,884.495,837.299
11,4,14,1705.063,1628.792
11,4,15,1432.549,1365.934
11,4,16,225.763,201.909
11,4,17,0.0,0.0
11,4,18,0.0,0.0
11,4,19,0.0,0.0
11,4,20,0.0,0.0
11,4,21,0.0,0.0
11,4,22,0.0,0.0
11,4,23,0.0,0.0
11,5,0,0.0,0.0
11,5,1,0.0,0.0
11,5,2,0.0,0.0
11,5,3,0.0,0.0
11,5,4,0.0,0.0
11,5,5,0.0,0.0
11,5,6,0.0,0.0
11,5,7,674.731,634.969
11,5,8,1691.852,1616.049
11,5,9,2392.195,2291.575
11,5,10,2847.469,2730.718
11,5,11,3049.011,2925.118
11,5,12,3010.93,2888.387
11,5,13,2730.98,2618.356
11,5,14,2214.267,2119.952
11,5,15,1445.485,1378.412
11,5,16,436.035,404.73
11,5,17,0.0,0.0
11,5,18,0.0,0.0
11,5,19,0.0,0.0
11,5,20,0.0,0.0
11,5,21,0.0,0.0
11,5,22,0.0,0.0
11,5,23,0.0,0.0
11,6,0,0.0,0.0
11,6,1,0.0,0.0
11,6,2,0.0,0.0
11,6,3,0.0,0.0
11,6,4,0.0,0.0
11,6,5,0.0,0.0
11,6,6,0.0,0.0
11,6,7,613.366,575.778
11,6,8,1569.036,1497.585
11,6,9,2233.667,2138.665
11,6,10,2647.806,2538.13
11,6,11,2833.897,2717.627
11,6,12,2797.596,2682.611
11,6,13,2539.992,2434.136
11,6,14,2069.215,1980.041
11,6,15,1358.406,1294.418
11,6,16,398.913,368.923
11,6,17,0.0,0.0
11,6,18,0.0,0.0
11,6,19,0.0,0.0
11,6,20,0.0,0.0
11,6,21,0.0,0.0
11,6,22,0.0,0.0
11,6,23,0.0,0.0
11,7,0,0.0,0.0
11,7,1,0.0,0.0
11,7,2,0.0,0.0
11,7,3,0.0,0.0
11,7,4,0.0,0.0
11,7,5,0.0,0.0
11,7,6,0.0,0.0
11,7,7,586.253,549.625
11,7,8,1530.552,1460.465
11,7,9,2213.672,2119.378
11,7,10,2635.663,2526.417
11,7,11,2812.822,2697.299
11,7,12,2796.214,2681.279
11,7,13,2523.281,2418.017
11,7,14,2043.956,1955.677
11,7,15,1280.442,1219.216
11,7,16,357.775,329.243
11,7,17,0.0,0.0
11,7,18,0.0,0.0
11,7,19,0.0,0.0
11,7,20,0.0,0.0
11,7,21,0.0,0.0
11,7,22,0.0,0.0
11,7,23,0.0,0.0
11,8,0,0.0,0.0
11,8,1,0.0,0.0
11,8,2,0.0,0.0
11,8,3,0.0,0.0
11,8,4,0.0,0.0
11,8,5,0.0,0.0
11,8,6,0.0,0.0
11,8,7,571.682,535.57
11,8,8,1508.299,1439.0
11,8,9,2189.792,2096.345
11,8,10,2599.658,2491.687
11,8,11,2780.868,2666.476
11,8,12,2761.499,2647.794
11,8,13,2484.385,2380.499
11,8,14,1998.502,1911.832
11,8,15,1269.623,1208.78
11,8,16,336.215,308.447
11,8,17,0.0,0.0
11,8,18,0.0,0.0
11,8,19,0.0,0.0
11,8,20,0.0,0.0
11,8,21,0.0,0.0
11,8,22,0.0,0.0
11,8,23,0.0,0.0
11,9,0,0.0,0.0
11,9,1,0.0,0.0
11,9,2,0.0,0.0
11,9,3,0.0,0.0
11,9,4,0.0,0.0
11,9,5,0.0,0.0
11,9,6,0.0,0.0
11,9,7,507.116,473.293
11,9,8,1437.634,1370.839
11,9,9,2115.781,2024.957
11,9,10,2549.008,2442.832
11,9,11,2730.874,2618.254
11,9,12,2719.847,2607.618
11,9,13,2470.828,2367.423
11,9,14,1421.618,1355.391
11,9,15,1177.691,1120.107
11,9,16,297.619,271.219
11,9,17,0.0,0.0
11,9,18,0.0,0.0
11,9,19,0.0,0.0
11,9,20,0.0,0.0
11,9,21,0.0,0.0
11,9,22,0.0,0.0
11,9,23,0.0,0.0
11,10,0,0.0,0.0
11,10,1,0.0,0.0
11,10,2,0.0,0.0
11,10,3,0.0,0.0
11,10,4,0.0,0.0
11,10,5,0.0,0.0
11,10,6,0.0,0.0
11,10,7,432.58,401.398
11,10,8,1301.126,1239.168
11,10,9,1964.751,1879.278
11,10,10,2380.095,2279.904
11,10,11,2570.982,2464.027
11,10,12,914.149,865.903
11,10,13,803.158,758.844
11,10,14,315.823,288.778
11,10,15,1087.522,1033.132
11,10,16,228.161,204.223
11,10,17,0.0,0.0
11,10,18,0.0,0.0
11,10,19,0.0,0.0
11,10,20,0.0,0.0
11,10,21,0.0,0.0
11,10,22,0.0,0.0
11,10,23,0.0,0.0
11,11,0,0.0,0.0
11,11,1,0.0,0.0
11,11,2,0.0,0.0
11,11,3,0.0,0.0
11,11,4,0.0,0.0
11,11,5,0.0,0.0
11,11,6,0.0,0.0
11,11,7,16.085,0.0
11,11,8,171.96,150.012
11,11,9,396.479,366.576
11,11,10,223.061,199.303
11,11,11,192.75,170.066
11,11,12,1648.855,1574.575
11,11,13,2172.12,2079.299
11,11,14,369.207,340.27
11,11,15,422.122,391.31
11,11,16,59.678,41.709
11,11,17,0.0,0.0
11,11,18,0.0,0.0
11,11,19,0.0,0.0
11,11,20,0.0,0.0
11,11,21,0.0,0.0
11,11,22,0.0,0.0
11,11,23,0.0,0.0
11,12,0,0.0,0.0
11,12,1,0.0,0.0
11,12,2,0.0,0.0
11,12,3,0.0,0.0
11,12,4,0.0,0.0
11,12,5,0.0,0.0
11,12,6,0.0,0.0
11,12,7,359.839,331.234
11,12,8,59.908,41.931
11,12,9,81.314,62.578
11,12,10,547.285,512.038
11,12,11,40.206,22.928
11,12,12,331.146,303.558
11,12,13,531.633,496.941
11,12,14,49.296,31.695
11,12,15,247.458,222.835
11,12,16,39.449,22.197
11,12,17,0.0,0.0
11,12,18,0.0,0.0
11,12,19,0.0,0.0
11,12,20,0.0,0.0
11,12,21,0.0,0.0
11,12,22,0.0,0.0
11,12,23,0.0,0.0
11,13,0,0.0,0.0
11,13,1,0.0,0.0
11,13,2,0.0,0.0
11,13,3,0.0,0.0
11,13,4,0.0,0.0
11,13,5,0.0,0.0
11,13,6,0.0,0.0
11,13,7,33.97,16.912
11,13,8,61.581,43.545
11,13,9,96.538,77.263
11,13,10,262.313,237.164
11,13,11,272.454,246.945
11,13,12,367.233,338.367
11,13,13,608.215,570.809
11,13,14,458.325,426.23
11,13,15,1223.836,1164.617
11,13,16,235.993,211.777
11,13,17,0.0,0.0
11,13,18,0.0,0.0
11,13,19,0.0,0.0
11,13,20,0.0,0.0
11,13,21,0.0,0.0
11,13,22,0.0,0.0
11,13,23,0.0,0.0
11,14,0,0.0,0.0
11,14,1,0.0,0.0
11,14,2,0.0,0.0
11,14,3,0.0,0.0
11,14,4,0.0,0.0
11,14,5,0.0,0.0
11,14,6,0.0,0.0
11,14,7,447.887,416.162
11,14,8,1394.712,1329.437
11,14,9,1556.107,1485.113
11,14,10,2488.175,2384.155
11,14,11,2713.789,2601.775
11,14,12,2746.656,2633.476
11,14,13,2502.817,2398.278
11,14,14,2008.886,1921.849
11,14,15,1233.281,1173.727
11,14,16,230.9,206.864
11,14,17,0.0,0.0
11,14,18,0.0,0.0
11,14,19,0.0,0.0
11,14,20,0.0,0.0
11,14,21,0.0,0.0
11,14,22,0.0,0.0
11,14,23,0.0,0.0
11,15,0,0.0,0.0
11,15,1,0.0,0.0
11,15,2,0.0,0.0
11,15,3,0.0,0.0
11,15,4,0.0,0.0
11,15,5,0.0,0.0
11,15,6,0.0,0.0
11,15,7,389.958,360.286
11,15,8,721.241,679.83
11,15,9,1583.545,1511.58
11,15,10,2485.498,2381.572
11,15,11,1653.319,1578.881
11,15,12,646.142,607.393
11,15,13,317.29,290.193
11,15,14,1903.8,1820.487
11,15,15,719.475,678.127
11,15,16,202.344,179.32
11,15,17,0.0,0.0
11,15,18,0.0,0.0
11,15,19,0.0,0.0
11,15,20,0.0,0.0
11,15,21,0.0,0.0
