validTimeUtc             , Month, Day, Hour, globalHorizontalIrradiance, pressureMeanSeaLevel, temperature, uvIndex, DC Array Output (W), AC System Output (W)
2023-09-06 22:00:00+00:00,     9,   6,   22,                      836.8,                29.93,        73.9,       5,               0.0  ,                0.0
2023-09-06 23:00:00+00:00,     9,   6,   23,                      692.5,                29.92,        73.5,       3,               0.0  ,                0.0
2023-09-07 00:00:00+00:00,     9,   7,    0,                      510.3,                29.92,        72.8,       1,               0.0  ,                0.0
2023-09-07 01:00:00+00:00,     9,   7,    1,                      292.5,                29.92,        71.0,       0,               0.0  ,                0.0
2023-09-07 02:00:00+00:00,     9,   7,    2,                       80.0,                29.93,        69.0,       0,               0.0  ,                0.0
2023-09-07 03:00:00+00:00,     9,   7,    3,                        0.0,                29.93,        67.9,       0,               0.0  ,                0.0
2023-09-07 04:00:00+00:00,     9,   7,    4,                        0.0,                29.95,        67.9,       0,               0.0  ,                0.0
2023-09-07 05:00:00+00:00,     9,   7,    5,                        0.0,                29.95,        67.4,       0,               0.0  ,                0.0
2023-09-07 06:00:00+00:00,     9,   7,    6,                        0.0,                29.96,        66.3,       0,              60.633,               42.63
2023-09-07 07:00:00+00:00,     9,   7,    7,                        0.0,                29.95,        65.4,       0,             475.197,              442.505
2023-09-07 08:00:00+00:00,     9,   7,    8,                        0.0,                29.94,        65.2,       0,             746.501,              704.195
2023-09-07 09:00:00+00:00,     9,   7,    9,                        0.0,                29.93,        64.1,       0,             554.367,              518.869
2023-09-07 10:00:00+00:00,     9,   7,   10,                        0.0,                29.92,        63.4,       0,            1494.848,             1426.025
2023-09-07 11:00:00+00:00,     9,   7,   11,                        0.0,                29.92,        63.4,       0,            1789.747,             1710.475
2023-09-07 12:00:00+00:00,     9,   7,   12,                        0.0,                29.92,        64.1,       0,            2139.39 ,             2047.728
2023-09-07 13:00:00+00:00,     9,   7,   13,                        0.0,                29.93,        65.0,       0,            1210.072,             1151.34
2023-09-07 14:00:00+00:00,     9,   7,   14,                        7.5,                29.94,        65.8,       0,            2275.441,             2178.959
2023-09-07 15:00:00+00:00,     9,   7,   15,                      120.5,                29.95,        66.8,       1,            1435.074,             1368.369
2023-09-07 16:00:00+00:00,     9,   7,   16,                      288.0,                29.97,        68.6,       3,             744.993,              702.741
2023-09-07 17:00:00+00:00,     9,   7,   17,                      465.4,                29.98,        71.0,       6,             243.871,              219.375
2023-09-07 18:00:00+00:00,     9,   7,   18,                      627.7,                29.98,        72.8,       8,               0.0  ,                0.0
2023-09-07 19:00:00+00:00,     9,   7,   19,                      857.9,                29.96,        73.9,       9,               0.0  ,                0.0
2023-09-07 20:00:00+00:00,     9,   7,   20,                      901.8,                29.95,        75.7,       9,               0.0  ,                0.0
2023-09-07 21:00:00+00:00,     9,   7,   21,                      893.3,                29.94,        75.3,       8,               0.0  ,                0.0
2023-09-07 22:00:00+00:00,     9,   7,   22,                      804.8,                29.93,        75.7,       5,               0.0  ,                0.0
2023-09-07 23:00:00+00:00,     9,   7,   23,                      665.0,                29.93,        74.6,       3,               0.0  ,                0.0
2023-09-08 00:00:00+00:00,     9,   8,    0,                      485.2,                29.93,        73.3,       1,               0.0  ,                0.0
2023-09-08 01:00:00+00:00,     9,   8,    1,                      274.4,                29.92,        72.6,       0,               0.0  ,                0.0
2023-09-08 02:00:00+00:00,     9,   8,    2,                       72.7,                29.93,        69.9,       0,               0.0  ,                0.0
2023-09-08 03:00:00+00:00,     9,   8,    3,                        0.0,                29.95,        68.5,       0,               0.0  ,                0.0
2023-09-08 04:00:00+00:00,     9,   8,    4,                        0.0,                29.96,        68.3,       0,               0.0  ,                0.0
2023-09-08 05:00:00+00:00,     9,   8,    5,                        0.0,                29.96,        68.1,       0,               0.0  ,                0.0
2023-09-08 06:00:00+00:00,     9,   8,    6,                        0.0,                29.96,        67.9,       0,             126.992,              106.638
2023-09-08 07:00:00+00:00,     9,   8,    7,                        0.0,                29.97,        67.9,       0,             437.718,              406.354
2023-09-08 08:00:00+00:00,     9,   8,    8,                        0.0,                29.98,        67.2,       0,             458.975,              426.857
2023-09-08 09:00:00+00:00,     9,   8,    9,                        0.0,                29.97,        66.7,       0,             611.533,              574.01
2023-09-08 10:00:00+00:00,     9,   8,   10,                        0.0,                29.97,        66.1,       0,             843.842,              798.087
2023-09-08 11:00:00+00:00,     9,   8,   11,                        0.0,                29.97,        66.1,       0,             842.567,              796.857
2023-09-08 12:00:00+00:00,     9,   8,   12,                        0.0,                29.98,        65.6,       0,             934.807,              885.829
2023-09-08 13:00:00+00:00,     9,   8,   13,                        0.0,                29.98,        65.2,       0,             776.397,              733.032
2023-09-08 14:00:00+00:00,     9,   8,   14,                        7.4,                29.99,        65.9,       0,             798.073,              753.94
